334|||Exploiting redundancy in question answering|||Our goal is to automatically answer brief factual questions of the form ``When was the Battle of Hastings?'' or ``Who wrote The Wind in the Willows?''. Since the answer to nearly any such question can now be found somewhere on the Web, the problem reduces to finding potential answers in large volumes of data and validating their accuracy. We apply a method for arbitrary passage retrieval to the first half of the problem and demonstrate that answer redundancy can be used to address the second half. The success of our approach depends on the idea that the volume of available Web data is large enough to supply the answer to most factual questions multiple times and in multiple contexts. A query is generated from a question and this query is used to select short passages that may contain the answer from a large collection of Web data. These passages are analyzed to identify candidate answers. The frequency of these candidates within the passages is used to ``vote'' for the most likely answer. The approach is experimentally tested on questions taken from the TREC-9 question-answering test collection. As an additional demonstration, the approach is extended to answer multiple choice trivia questions of the form typically asked in trivia quizzes and television game shows.|||2001
335|||Web question answering: is more always better?|||This paper describes a question answering system that is designed to capitalize on the tremendous amount of data that is now available online. Most question answering systems use a wide variety of linguistic resources. We focus instead on the redundancy available in large corpora as an important resource. We use this redundancy to simplify the query rewrites that we need to use, and to support answer mining from returned snippets. Our system performs quite well given the simplicity of the techniques being utilized. Experimental results show that question answering accuracy can be greatly improved by analyzing more and more matching passages. Simple passage ranking and n-gram extraction techniques work well in our system making it efficient to use with many backend retrieval engines.|||2002
336|||Transductive Inference for Text Classification using Support VectorMachines|||This paper introduces transductive support vector machines (TSVMs) for text classification. While regular support vector machines (SVMs) try to induce a general decision function for a learning task, TSVMs take into account a particular test set and try to minimize misclassifications of just those particular examples. The paper presents an analysis of why TSVMs are well suited for text classification. These theoretical findings are supported by experiments on three test collections. The experiments show substantial improvements over inductive methods, especially for small training sets, cutting the number of labeled training examples down to a 20th on some tasks. This work also proposes an algorithm for training TSVMs efficiently, handling 10,000 examples and more.|||1999
337|||Boosting Web Retrieval through Query Operations|||We explore the use of phrase and proximity terms in the con- text of web retrieval, which is dierent from traditional ad-hoc retrieval both in document structure and in query characteristics. We show that for this type of task, the usage of both phrase and proximity terms is highly beneficial for early precision as well as for overall retrieval eec- tiveness. We also analyze why phrase and proximity terms are far more eective for web retrieval than for ad-hoc retrieval.|||2005
338|||Improving the effectiveness of information retrieval with local context analysis|||Techniques for automatic query expansion have been extensively studied in information research as a means of addressing the word mismatch between queries and documents. These techniques can be categorized as either global or local. While global techniques rely on analysis of a whole collection to discover word relationships, local techniques emphasize analysis of the top-ranked documents retrieved for a query. While local techniques have shown to be more effective that global techniques in general, existing local techniques are not robust and can seriously hurt retrieved when few of the retrieval documents are relevant. We propose a new technique, called local context analysis, which selects expansion terms based on cooccurrence with the query terms within the top-ranked documents. Experiments on a number of collections, both English and non-English, show that local context analysis offers more effective and consistent retrieval results.|||2000
41|||Learning a Monolingual Language Model from a Multilingual Text Database|||Language models are of importance in speech recognition,document classification, and database selection algorithms.Traditionally language models are learned from corpora specificallyacquired for the purpose. Increasingly, however, thereis interest in constructing language models for specific languagesfrom heterogeneous sources such as the web. Querybasedsampling has been shown to be effective for gaugingthe content of monolingual heterogeneous databases. Wepropose evaluating an...|||2000
411|||Statistical Identification of Language|||A statistically based program has been written which learns to distinguishbetween languages. The amount of training text that such a program needsis surprisingly small, and the amount of text needed to make an identificationis also quite small. The program incorporates no linguistic presuppositionsother than the assumption that text can be encoded as a string of bytes. Sucha program can be used to determine which language small bits of text are in.It also shows a potential for what might...|||1994
412|||An empirical study of smoothing techniques for language modeling|||We survey the most widely-used algorithms for smoothing models for language n -gram modeling. We then present an extensive empirical comparison of several of these smoothing techniques, including those described by Jelinek and Mercer (1980); Katz (1987); Bell, Cleary and Witten (1990); Ney, Essen and Kneser (1994), and Kneser and Ney (1995). We investigate how factors such as training data size, training corpus (e.g. Brown vs. Wall Street Journal), count cutoffs, and n -gram order (bigram vs. trigram) affect the relative performance of these methods, which is measured through the cross-entropy of test data. We find that these factors can significantly affect the relative performance of models, with the most significant factor being training data size. Since no previous comparisons have examined these factors systematically, this is the first thorough characterization of the relative performance of various algorithms. In addition, we introduce methodologies for analyzing smoothing algorithm efficacy in detail, and using these techniques we motivate a novel variation of Kneser–Ney smoothing that consistently outperforms all other algorithms evaluated. Finally, results showing that improved language model smoothing leads to improved speech recognition performance are presented|||1999
413|||Statistical methods for speech recognition||| |||1997
414|||A Winnow-Based Approach to Context-Sensitive Spelling Correction|||A large class of machine-learning problems in natural language require the characterization of linguistic context. Two characteristic properties of such problems are that their feature space is of very high dimensionality, and their target concepts refer to only a small subset of the features in the space. Under such conditions, multiplicative weight-update algorithms such as Winnow have been shown to have exceptionally good theoretical properties. We present an algorithm combining variants of Winnow and weighted-majority voting, and apply it to a problem in the aforementioned class: context-sensitive spelling correction. This is the task of fixing spelling errors that happen to result in valid words, such as substituting "to" for "too", "casual" for "causal", etc. We evaluate our algorithm, WinSpell, by comparing it against BaySpell, a statistics-based method representing the state of the art for this task. We find: (1) When run with a full (unpruned) set of features, WinSpell achieves accuracies significantly higher than BaySpell was able to achieve in either the pruned or unpruned condition; (2) When compared with other systems in the literature, WinSpell exhibits the highest performance; (3) The primary reason that WinSpell outperforms BaySpell is that WinSpell learns a better linear separator; (4) When run on a test set drawn from a different corpus than the training set was drawn from, WinSpell is better able than BaySpell to adapt, using a strategy we will present that combines supervised learning on the training set with unsupervised learning on the (noisy) test set.|||1998
415|||The Automatic Creation of Literature Abstracts|||Excerpts of technical papers and magazine articles that serve the purposes of conventional abstracts have been created entirely by automatic means. In the exploratory research described, the complete text of an article in machine-readable form is scanned by an IBM 704 data-processing machine and analyzed in accordance with a standard program. Statistical information derived from word frequency and distribution is used by the machine to compute a relative measure of significance, first for individual words and then for sentences. Sentences scoring highest in significance are extracted and printed out to become the "auto-abstract."|||1958
416|||Using reinforcement learning to spider the Web efficiently|||Consider the task of exploring the Web in order to find pages of a particular kind or on a particular topic. This task arises in the construction of search engines and Web knowledge bases. The paper argues that the creation of efficient Web spiders is best framed and solved by reinforcement learning, a branch of machine learning that concerns itself with optimal sequential decision making. One strength of reinforcement learning is that it provides a formalism for measuring the utility of actions that give benefit only in the future. We present an algorithm for learning a value function that maps hyperlinks to future discounted reward using a naive Bayes text classifier. Experiments on two real-world spidering tasks show a three-fold improvement in spidering efficiency over traditional breadth-first search, and up to a two-fold improvement over reinforcement learning with immediate reward only.|||1999
417|||An Empirical Study of Smoothing Techniques for Language|||We present an extensive empirical comparisonof several smoothing techniques inthe domain of language modeling, includingthose described by Jelinek and Mercer(1980), Katz (1987), and Church andGale (1991). We investigate for the rsttime how factors such as training datasize, corpus (e.g., Brown versus Wall StreetJournal), and n-gram order (bigram versustrigram) aect the relative performance ofthese methods, which we measure throughthe cross-entropy of test data. In addition,we...|||1996
418|||Latent Semantic Indexing (LSI) and TREC2||| |||1993
419|||Autonomous ocean sampling networks||| |||1993
4110|||Automatic Discovery of Language Models for Text Databases|||The proliferation of text databases within large organiza- tions and on the Internet makes it difficult for a person to know which databases to search. Given language models that describe the contents of each database, a database se- lection algorithm such as GlOSS can provide assistance by automatically selecting appropriate databases for an infor- mation need. Current practice is that each database pro- vides its language model upon request, but this cooperative approach has important limitations. This paper demonstrates that cooperation is not required. Instead, the database selection service can construct its own language models by sampling database contents via the nor- mal process of running queries and retrieving documents. Although random sampling is not possible, it can be ap- proximated with carefully selected queries. This sampling approach avoids the limitations that characterize the coop- erative approach, and also enables additional capabilities. Experimental results demonstrate that accurate language models can be learned from a relatively small number of queries and documents.|||1999
4111|||A Winnow-Based Approach to Context-Sensitive Spelling Correction|||A large class of machine-learning problems in natural language require the character- ization of linguistic context. Two characteristic properties of such problems are that their feature space is of very high dimensionality, and their target concepts depend on only a small subset of the features in the space. Under such conditions, multiplicative weight-update algorithms such as Win- now have been shown to have exceptionally good theoretical properties. In the work reported here, we present an algorithm combining variants of Winnow and weighted-majority voting, and apply it to a problem in the aforementioned class: context-sensitive spelling correction. This is the task of fixing spelling errors that happen to result in valid words, such as substituting to for too, casual for causal, and so on. We evaluate our algorithm, WinSpell, by comparing it against BaySpell, a statistics-based method representing the state of the art for this task. We find: (1) When run with a full (unpruned) set of features, WinSpell achieves accuracies significantly higher than BaySpell was able to achieve in either the pruned or unpruned condition; (2) When compared with other systems in the literature, WinSpell exhibits the highest performance; (3) While several aspects of WinSpell's architecture contribute to its superiority over BaySpell, the primary factor is that it is able to learn a better linear separator than BaySpell learns; (4) When run on a test set drawn from a different corpus than the training set was drawn from, WinSpell is better able than BaySpell to adapt, using a strategy we will present that combines supervised learning on the training set with unsupervised learning on the (noisy) test set.|||1999
42|||Online Learning for Web Query Generation: Finding Documents Matching a Minority Concept on the Web|||This paper describes an approach for learning to generateweb-search queries for collecting documents matching a minority concept.As a case study we use the concept of text documents belongingto Slovenian, a minority natural language on the Web. Individualdocuments are automatically labeled as relevant or non-relevant usinga language filter and the feedback is used to learn what query-lengthsand inclusion/exclusion term-selection methods are helpful for findingpreviously unseen...|||2001
421|||Document Categorization and Query Generation on the World Wide Web Using WebACE|||We present WebACE, an agent for exploring and categorizing documents on the World Wide Web based on a user profile. The heart of the agent is an unsupervised categorization of a set of documents, combined with a process for generating new queries that is used to search for new related documents and for filtering the resulting documents to extract the ones most closely related to the starting set. The document categories are not given a priori. We present the overall architecture and describe...|||1999
422|||Learning a monolingual language model from a multilingual text database|||The Web is a source of valuable information, but the process of collecting, organizing, and effectively utilizing the resources it contains is difficult. We describe CorpusBuilder, an approach for automatically generating Web search queries for collecting documents matching a minority concept. The concept used for this paper is that of text documents belonging to a minority natural language on the Web. Individual documents are automatically labeled as relevant or nonrelevant using a language filter, and the feedback is used to learn what query lengths and inclusion/exclusion term-selection methods are helpful for finding previously unseen documents in the target language. Our system learns to select good query terms using a variety of term scoring methods. Using odds ratio scores calculated over the documents acquired was one of the most consistently accurate query-generation methods. To reduce the number of estimated parameters, we parameterize the query length using a Gamma distribution and present empirical results with learning methods that vary the time horizon used when learning from the results of past queries. We find that our system performs well whether we initialize it with a whole document or with a handful of words elicited from a user. Experiments applying the same approach to multiple languages are also presented showing that our approach generalizes well across several languages regardless of the initial conditions.|||\N
423|||Improving Category Specific Web Search by Learning Query Modifications|||Users looking for documents within specific cat- egories may have a difficult time locating valuable documents using general purpose search engines. We present an automated method for learning query modifications that can dramatically improve preci- sion for locating pages within specified categories using web search engines. We also present a clas- sification procedure that can recognize pages in a specific category with high precision, using textual content, text location, and HTML structure. Evalu- ation shows that the approach is highly effective for locating personal homepages and calls for papers. These algorithms are used to improve category spe- cific search in the Inquirus 2 search engine.|||2001
424|||Feature selection for unbalanced class distribution and Naive Bayes|||This paper describes an approach to feature subset selection that takes into account problem specifics and learning algorithm characteristics. It is developed for the Naive Bayesian classifier applied on text data, since it combines well with the addressed learning problems. We focus on domains with many features that also have a highly unbalanced class distribution and asymmetric misclassification costs given only implicitly in the problem. By asymmetric misclassification costs we mean that one of the class values is the target class value for which we want to get predictions and we prefer false positive over false negative. Our example problem is automatic document categorization using machine learning, where we want to identify documents relevant for the selected category. Usually, only about 1\%-10\% of examples belong to the selected category. Our experimental comparison of eleven feature scoring measures show that considering domain and algorithm characteristics significantly improves the results of classification.|||1999
425|||WebSail: From On-Line Learning to Web Search|||In this paper we investigate the applicability of on-line learning algorithms to the real-world problem of web search. Consider that web documents are indexed using Boolean features. We first present a practically efficient on-line learn- ing algorithm TW2 to search for web documents represented by a disjunction of at most relevant features. We then design and implement WebSail, a real-time adaptive web search learner, with TW2 as its learning component. Web- Sail learns from the user's relevance feedback in real-time and helps the user to search for the desired web documents. The architecture and performance of WebSail are also dis- cussed.|||2000
426|||On-line Algorithms in Machine Learning||| The areas of On-Line Algorithms and Machine Learning areboth concerned with problems of making decisions about the presentbased only on knowledge of the past. Although these areas differ in termsof their emphasis and the problems typically studied, there are a collectionof results in Computational Learning Theory that fit nicely into the&quot;on-line algorithms&quot; framework. This survey article discusses some of theresults, models, and open problems from Computational Learning Theorythat seem ...|||1996
427|||N-Gram-Based Text Categorization|||Text categorization is a fundamental task in doc-ument processing, allowing the automated handling of enormous streams of documents in electronic form. One difficulty in handling some classes of documents is the presence of different kinds of textual errors, such as spelling and grammatical errors in email, and character recognition errors in documents that come through OCR. Text categorization must work reliably on all input, and thus must tolerate some level of these kinds of problems. We describe here an N-gram-based approach to text categorization that is tolerant of textual errors. The system is small, fast and robust. This system worked very well for language classification, achieving in one test a 99.8\% correct classification rate on Usenet newsgroup articles written in different languages. The system also worked reasonably well for classifying articles from a number of different computer-oriented newsgroups according to subject, achieving as high as an 80\% correct classification rate. There are also several obvious directions for improving the system's classification performance in those cases where it did not do as well. The system is based on calculating and comparing profiles of N-gram frequencies. First, we use the system to compute profiles on training set data that represent the various categories, e.g., language samples or newsgroup content samples. Then the system computes a profile for a particular document that is to be classified. Finally, the system computes a distance measure between the document's profile and each of the category profiles. The system selects the category whose profile has the smallest distance to the document's profile. The profiles involved are quite small, typically 10K bytes for a category training set, and less than 4K bytes for an individual document. Using N-gram frequency profiles provides a simple and reliable way to categorize documents in a wide range of classification tasks.|||1994
43|||Query word deletion prediction|||Web search query logs contain traces of users' search modifications. One strategy users employ is deleting terms, presumably to obtain greater coverage. It is useful to model and automate term deletion when arbitrary searches are conjunctively matched against a small hand constructed collection, such as a hand-built hierarchy, or collection of high-quality pages matched with key phrases. Queries with no matches can have words deleted till a match is obtained. We provide algorithms which perform substantially better than the baseline in predicting which word should be deleted from a reformulated query, for increasing query coverage in the context of web search on small high-quality collections|||2003
431|||Analysis of a Very Large AltaVista Query Log|||In this paper we present an analysis of a 280 GB AltaVista Search Engine query log consisting of approximately 1 billion entries for search requests over a period of six weeks. This represents approximately 285 million user sessions, each an attempt to fill a single information need. We present an analysis of individual queries, query duplication, and query sessions. Furthermore we present results of a correlation analysis of the log entries, studying the interaction of terms within queries....|||1998
432|||Optimizing search engines using clickthrough data|||This paper presents an approach to automatically optimizing the retrieval quality of search engines using clickthrough data. Intuitively, a good information retrieval system should present relevant documents high in the ranking, with less relevant documents following below. While previous approaches to learning retrieval functions from examples exist, they typically require training data generated from relevance judgments by experts. This makes them difficult and expensive to apply. The goal of this paper is to develop a method that utilizes clickthrough data for training, namely the query-log of the search engine in connection with the log of links the users clicked on in the presented ranking. Such clickthrough data is available in abundance and can be recorded at very low cost. Taking a Support Vector Machine (SVM) approach, this paper presents a method for learning retrieval functions. From a theoretical perspective, this method is shown to be well-founded in a risk minimization framework. Furthermore, it is shown to be feasible even for large sets of queries and features. The theoretical results are verified in a controlled experiment. It shows that the method can effectively adapt the retrieval function of a meta-search engine to a particular group of users, outperforming Google in terms of retrieval quality after only a couple of hundred training examples|||2002
433|||Query expansion using local and global document analysis|||Automatic query expansion has long been suggested as a technique for dealing with the fundamental issue of word mismatch in information retrieval. A number of approaches to ezpanrnion have been studied and, more recently, attention has focused on techniques that analyze the corpus to discover word relationship (global techniques) and those that analyze documents retrieved by the initial query ( local feedback). In this paper, we compare the effectiveness of these approaches and show that, although global analysis haa some advantages,local analysia is generally more effective. We also show that using global analysis techniques, such as word contezt and phrase structure, on the local aet of documents produces results that are both more effective and more predictable than simple local feedback|||1996
434|||Patterns of Search: Analyzing and Modeling Web Query Refinement|||We discuss the construction of probabilistic models centering on temporal pat- terns of query refinement. Our analyses are derived from a large corpus of Web search queries extracted from server logs recorded by a popular Internet search service. We frame the modeling task in terms of pursuing an understanding of probabilistic relationships among temporal patterns of activity, informational goals, and classes of query refinement. We con- struct Bayesian networks that predict search behavior, with a focus on the progression of queries over time. We review a methodology for abstracting and tagging user queries. Af- ter presenting key statistics on query length, query frequency, and informational goals, we describe user models that capture the dynamics of query refinement. The evolution of the World Wide Web has provided rich opportunities for gathering and analyz- ing anonymous log data generated by user interactions with network-based services. Web-based search engines such as Excite, AltaVista, and Lycos provide search services by crawling and indexing large portions of the Web. In a typical session, a user enters a string of words into the search engine's input field and receives an HTML page containing a list of web documents matching the user's query. This list may include hundreds of documents. Web search engines rank this list and present the results in small groups. The user may follow one or more of the returned links, request additional results, or refine and resubmit a query. We review our work in developing models of users' search behaviors from log data. Our motivation is to enhance information retrieval by developing models with the ability to diagnose a user's informational goals. In this paper, we describe probabilistic models that are used to infer a probability distribution over user's goals from the time-stamped data available in server logs. More specifically, we elucidate probabilistic relationships between user goals and temporal patterns of query refinement activity. In contrast with the work of Maglio and Barrett (1997), who study several users' complete web searches, we consider only interactions with the search service itself. In distinction to the work of Silverstein et al. (1998), which reported statistics over a large corpus of unprocessed log data, we mine a corpus that has been hand-tagged to provide information about the refinements and goals associated with queries. We shall first describe the initial data set and our methodology for transforming the data into a representation of user behavior with richer semantics. We review a set of definitions that abstract queries into classes of query refinement and informational goals. We then present key statistics of our corpus. Finally, we describe the construction of Bayesian network models that capture dependencies among variables of interest.|||1998
435|||From E-Sex to E-Commerce: Web Search Changes|||The Web has become a worldwide source of information and a mainstream business tool. Are human information needs and searching behaviors evolving along with Web content? As part of a body of research studying this question, we have analyzed three data sets culled from more than one million queries submitted by more than 200,000 users of the Excite Web search engine, collected in September 1997, December 1999, and May 2001. This longitudinal benchmark study shows that public Web searching is evolving in certain directions. Specifically, search topics have shifted from entertainment and sex to commerce and people, but there is little change in query lengths or frequency per user. Search topics have shifted, but there is little change in user search behaviors|||2002
44|||Biasing web search results for topic familiarity|||Depending on a web searcher's familiarity with a query's target topic, it may be more appropriate to show her introductory or advanced documents. The TREC HARD [1] track defined topic familiarity as meta-data associated with a user's query. We instead define a user-independent and query-independent model of topic-familiarity required to read a document, so it can be matched to a given user in response to a query. An introductory web page is defined as A web page that doesn't presuppose any background knowledge of the topic it is on, and to an extent introduces or defines the key terms in the topic. while an advanced web page is defined as A web page that assumes sufficient background knowledge of the topic it is on, and familiarity with the key technical/ important terms in the topic, and potentially builds on them. We develop a method for biasing the initial mix of documents returned by a search engine to increase the number of documents of desired familiarity level up to position 5, and up to position 10. Our method involves building a supervised text classifier, incorporating features based on reading level, the distribution of stop-words in the text, and non-text features such as average line-length. Using this familiarity classifier, we achieve statistically significant improvements at reranking the result set to show introductory documents higher up the ranked list. Our classifier can be seamlessly integrated into current search engine technology without involving any major modifications to existing architectures.|||2005
441|||Smog grading - a new readability formula||| |||1969
442|||Derivation of new readability formulas for navy enlisted personnel||| |||1975
443|||A coefficient of agreement for nominal scales||| |||1960
444|||HARD Track Overview in TREC 2003: High Accuracy Retrieval from Documents|||Abstract The HARD track of TREC 2004 aims to improve the accuracy of information retrieval through the use of three techniques: (1) query metadata that better describes the information need, (2) focused and time-limited interaction with the searcher through \clarication forms", and (3) incorporation of passage-level relevance judgments,and retrieval. Participation in all three aspects of the track was excellent this year with about 10 groups trying something in each area. No group was able to achieve huge gains in eectiveness using these techniques, but some improvements were found and enthusiasm for the clarication,forms (in particular) remains high. The track will run again in TREC 2005.|||2003
45|||N Semantic Classes are Harder than Two|||We show that we can automatically clas- sify semantically related phrases into 10 classes. Classification robustness is im- proved by training with multiple sources of evidence, including within-document cooccurrence, HTML markup, syntactic relationships in sentences, substitutability in query logs, and string similarity. Our work provides a benchmark for automatic n-way classification into WordNet's se- mantic classes, both on a TREC news cor- pus and on a corpus of substitutable search query phrases.|||2006
451|||Using terminological feedback for web search refinement: a log-based study|||Although interactive query reformulation has been actively studied in the laboratory, little is known about the actual behavior of web searchers who are offered terminological feedback along with their search results. We analyze log sessions for two groups of users interacting with variants of the AltaVista search engine - a baseline group given no terminological feedback and a feedback group to whom twelve refinement terms are offered along with the search results. We examine uptake, refinement effectiveness, conditions of use, and refinement type preferences. Although our measure of overall session "success" shows no difference between outcomes for the two groups, we find evidence that a subset of those users presented with terminological feedback do make effective use of it on a continuing basis.|||2003
452|||The PASCAL Recognising Textual Entailment Challenge|||This paper describes the PASCAL Net- work of Excellence Recognising Textual Entailment (RTE) Challenge benchmark 1. The RTE task is defined as recognizing, given two text fragments, whether the meaning of one text can be inferred (en- tailed) from the other. This application- independent task is suggested as capturing major inferences about the variability of semantic expression which are commonly needed across multiple applications. The Challenge has raised noticeable attention in the research community, attracting 17 submissions from diverse groups, sug- gesting the generic relevance of the task.|||2005
453|||Measures of Distributional Similarity|||We study distributional similarity measures for the purpose of improving probability estima- tion for unseen cooccurrences. Our contribu- tions are three-fold: an empirical comparison of a broad range of measures; a classification of similarity functions based on the information that they incorporate; and the introduction of a novel function that is superior at evaluating potential proxy distributions.|||1999
454|||A Modified Finite Newton Method for Fast Solution of Large Scale Linear SVMs|||This paper develops a fast method for solving linear SVMs with L2 loss function that is suited for large scale data mining tasks such as text classification. Th is is done by modifying the finite Newton method of Mangasarian in several ways. Experiments indicate that the method is much faster than decomposition methods such as SVMlight, SMO and BSVM (e.g., 4-100 fold), especially when the number of examples is large. The paper also suggests ways of extending the method to other loss functions such as the modified Huber's loss function and the L1 loss function, and also for solving ordinal regression.|||2005
455|||Generating query substitutions|||We introduce the notion of query substitution, that is, gen- erating a new query to replace a user's original search query. Our technique uses modications based on typical substitu- tions web searchers make to their queries. In this way the new query is strongly related to the original query, contain- ing terms closely related to all of the original terms. This contrasts with query expansion through pseudo-relevance feedback, which is costly and can lead to query drift. This also contrasts with query relaxation through boolean or TFIDF retrieval, which reduces the specicit y of the query. We de- ne a scale for evaluating query substitution, and show that our method performs well at generating new queries related to the original queries. We build a model for selecting be- tween candidates, by using a number of features relating the query-candidate pair, and by tting the model to human judgments of relevance of query suggestions. This further improves the quality of the candidates generated. Experi- ments show that our techniques signican tly increase cover- age and eectiv eness in the setting of sponsored search.|||2006
456|||Accurate Methods for the Statistics of Surprise and Coincidence|||Much work has been done on the statistical analysis of text. In some cases reported in the literature, inappropriate statistical methods have been used, and statistical significance of results have not been addressed. In particular, asymptotic normality assumptions have often been used unjustifiably, leading to flawed results.This assumption of normal distribution limits the ability to analyze rare events. Unfortunately rare events do make up a large fraction of real text.However, more applicable methods based on likelihood ratio tests are available that yield good results with relatively small samples. These tests can be implemented efficiently, and have been used for the detection of composite terms and for the determination of domain-specific terms. In some cases, these measures perform much better than the methods previously used. In cases where traditional contingency table methods work well, the likelihood ratio tests described here are nearly identical.This paper describes the basis of a measure based on likelihood ratios that can be applied to the analysis of text|||1993
457|||Patterns and Sequences of Multiple Query Reformulations in Web Searching: A Preliminary Stud|||While some studies have investigated query reformulation in traditional online systems, there has been little understanding of how users reformulate their queries multiple times within search sessions on the Web. This paper reports on patterns and sequences of query reformulation based on query logs from a Web search engine. The data set contained only search sessions in which multiple query modifications were made. The analysis of data resulted in three facets of reformulation: content, format, and resource. Each facet was further categorized by 10 sub-facets. The results show that while most query reformulation involves content changes, about 15% of reformulation is related to format modifications. Six patterns of query reformulation emerged as a result of sequence analysis: specified reformulation, parallel reformulation, generalized reformulation, dynamic reformulation, format reformulation, and alternative reformulation. Each pattern is discussed with definitions and examples. The results indicate that both planned and situated aspects affect query reformulation in Web searching. The implications for new Web search engine tools and features are also discussed.|||2001
458|||Learning Syntactic Patterns for Automatic Hypernym Discovery|||Semantic taxonomies such as WordNet provide a rich source of knowl- edge for natural language processing applications, but are expensive to build, maintain, and extend. Motivated by the problem of automatically constructing and extending such taxonomies, in this paper we present a new algorithm for automatically learning hypernym (is-a) relations from text. Our method generalizes earlier work that had relied on using small numbers of hand-crafted regular expression patterns to identify hyper- nym pairs. Using ìdependency pathî features extracted from parse trees, we introduce a general-purpose formalization and generalization of these patterns. Given a training set of text containing known hypernym pairs, our algorithm automatically extracts useful dependency paths and applies them to new corpora to identify novel pairs. On our evaluation task (de- termining whether two nouns in a news article participate in a hypernym relationship), our automatically extracted database of hypernyms attains both higher precision and higher recall than WordNet.|||2004
459||| Scoring missing terms in information retrieval tasks|||An usual approach to address mismatching vocabulary problem is to augment the original query using dictionaries and other lexical resources and/or by looking at pseudo-relevant documents. Either way, terms are added to form a new query that will be used to score all documents in a subsequent retrieval pass, and as consequence the original query's focus may drift because of the newly added terms. We propose a new method to address the mismatching vocabulary problem, expanding original query terms only when necessary and complementing the user query for missing terms while scoring documents. It allows related semantic aspects to be included in a conservative and selective way, thus reducing the possibility of query drift. Our results using replacements for the missing query terms in modified document and passages retrieval methods show significant improvement over the original ones.|||2004
4510|||Automatic Acquisition of Hyponyms from Large Text Corpora|||We describe a method for the automatic acquisition of the hyponymy lexical relation from unrestricted text. Two goals motivate the approach: (i) avoidance of the need for pre-encoded knowledge and (ii) applicability across a wide range of text. We identify a set of lexico-syntactic patterns that are easily recognizable, that occur frequently and across text genre boundaries, and that indisputably indicate the lexical relation of interest. We describe a method for discovering these patterns and suggest that other lexical relations will also be acquirable in this way. A subset of the acquisition algorithm is implemented and the results are used to augment and critique the structure of a large hand-built thesaurus. Extensions and applications to areas such as information retrieval are suggested.|||1992
46|||Automatically generating related queries in Japanese|||Web searchers reformulate their queries, as they adapt to search engine behavior, learn more about a topic, or simply correct typing errors. Automatic query rewriting can help user web search, by augmenting a user's query, or replacing the query with one likely to retrieve better results. One example of query-rewriting is spell-correction. We may also be interested in changing words to synonyms or other related terms. For Japanese, the opportunities for improving results are greater than for languages with a single character set, since documents may be written in multiple character sets, and a user may express the same meaning using different character sets. We give a description of the characteristics of Japanese search query logs and manual query reformulations carried out by Japanese web searchers. We use characteristics of Japanese query reformulations to extend previ- ous work on automatic query rewriting in English, taking into account the Japanese writing system. We intro- duce several new features for building models resulting from this difference and discuss their impact on auto- matic query rewriting. We also examine enhancements in the form of rules which block conversion between some character sets, to address Japanese homophones. The precision/recall curves show significant improvement with the new feature set and blocking rules, and are often better than the English counterpart|||2006
461|||Unity: relevance feedback using user query logs |||The exponential growth of the Web and the increasing ability of web search engines to index data have led to a problem of plenty. The number of results returned per query is typically in the order of millions of documents for many common queries. Although there is the benefit of added coverage for every query, the problem of ranking these documents and giving the best results gets worse. The problem is even more difficult in case of temporal and ambiguous queries. We try to address this problem using feedback from user query logs. We leverage a technology called Units for generating query refinements which are shown as Also try queries on Yahoo! Search. We consider these refinements as sub-concepts which help define user intent and use them to improve search relevance. The results obtained via live testing on Yahoo! Search are encouraging.|||2006
462|||An Automatic Translation System Of Non-Segmented Kana Sentences Into Kanji-Kana Sentences|||This paper presents the algorithms to solvethe two main problems comprised in the automaticKana-KanJi translation system, in which theinput sentences in Kana are translated intoordinary Japanese sentences in Kanji and Kana :the segmentation of non-segmented sentences intoBunsetsu and the word identification from homo-nyms. Employing this algorithm, non-segmentedKana input sentences could be automaticallytranslated into Kanji and Kana output sentenceswith 96.2 per cent succes|||1980
463|||Synchronous Morphological Analysis of Grapheme and Phoneme for Japanese OCR|||We developed a novel language model for Japanese based on grapheme-phoneme tuples, which is one order of magnitude smaller than word-based models. We also developed an alignment algorithm of graphemes and phonemes for both ordinary text and OCR output. We show, by experiment, that the combination of the grapheme-phoneme tuple ngram model and the grapheme-phoneme alignment algorithm significantly improve character recognition accuracy if both grapheme and phoneme representations are given.|||2000
464|||Re-examining the potential effectiveness of interactive query expansion|||Much attention has been paid to the relative effectiveness of interactive query expansion versus automatic query expansion. Although interactive query expansion has the potential to be an effective means of improving a search, in this paper we show that, on average, human searchers are less likely than systems to make good expansion decisions. To enable good expansion decisions, searchers must have adequate instructions on how to use interactive query expansion functionalities. We show that simple instructions on using interactive query expansion do not necessarily help searchers make good expansion decisions and discuss difficulties found in making query expansion decisions.|||2003
465|||Improving retrieval performance by relevance feedback|||Relevance feedback is an automatic process, introduced over 20 years ago, designed to produce improved query formulations following an initial retrieval operation. The principal relevance feedback methods described over the years are examined briefly, and evaluation data are included to demonstrate the effectiveness of the various methods. Prescriptions are given for conducting text retrieval operations iteratively using relevance feedback.|||1990
